KIDS,KID21,ER30001,ER30002,ER32000,ER32006,ER34901,ER34902,ER34903,P21REL,P21E5,P21E6,P21E10_09,P21E15,P21E16_3,P21E26_5,P21E33_6,P21E53A,C21REL,C21B12,C21B13,C21B31,C21B32
1,1.1,712,177,2,3,4449,8,30,1,1,5,0,1,5,0,0,0,,,,,
1,1.1,725,32,2,2,1008,3,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,727,32,1,2,7756,3,35,1,1,5,0,5,0,0,0,5,,,,,
1,1.1,728,35,2,2,511,3,30,1,1,1,0,5,0,0,0,1,,,,,
1,1.1,728,36,1,2,511,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,729,48,1,2,6555,2,30,1,5,0,0,5,0,0,5,4,,,,,
1,1.1,729,52,2,2,4959,2,30,1,5,0,0,5,0,0,5,0,,,,,
1,1.1,729,55,2,2,4959,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,729,58,1,2,4959,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,749,39,2,2,7458,5,30,1,5,0,0,5,0,1,0,1,1,3.83,4,2,2
1,1.1,749,46,1,2,5403,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,751,43,1,2,7607,3,30,1,1,2,0,5,0,0,0,2,,,,,
1,1.1,751,44,1,2,5809,2,30,1,1,1,0,5,0,0,0,1,,,,,
1,1.2,751,45,2,2,7362,2,30,1,5,0,0,5,0,0,0,2,1,2.3,4,3,2
1,1.2,751,46,1,2,7607,4,30,1,1,2,0,5,0,0,0,1,1,3.2,4.1,7,6
1,1.1,751,47,2,2,5809,3,30,1,1,2,0,5,0,0,0,1,,,,,
1,1.1,751,49,2,2,5809,4,30,1,1,1,0,5,0,0,0,1,,,,,
1,1.2,762,34,1,2,5279,3,30,1,1,5,0,5,0,0,0,2,1,0,0,6,2
1,1.1,762,35,1,2,5279,4,30,1,1,1,0,5,0,0,0,1,,,,,
1,1.1,762,36,1,2,5279,5,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,771,33,1,2,1359,3,30,1,1,5,0,5,0,0,0,1,,,,,
1,1.1,774,33,2,2,5489,3,30,1,5,0,0,1,5,0,0,5,,,,,
1,1.1,774,34,2,2,5489,4,30,1,5,0,0,1,5,0,0,2,,,,,
1,1.2,798,30,1,2,949,3,30,1,1,3,0,5,0,0,0,2,1,0,0,6,5
1,1.1,798,32,1,2,949,4,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.1,823,36,1,2,1491,3,30,1,1,2,5,5,0,0,0,5,,,,,
1,1.1,823,38,1,2,1491,4,30,1,1,3,5,5,0,0,0,5,,,,,
1,1.1,823,39,1,2,1491,5,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,826,37,2,2,1976,5,30,1,5,0,0,5,0,0,0,1,1,0,0,2,2
1,1.2,828,31,2,2,1098,2,30,1,5,0,0,5,0,0,0,1,1,3.8,4,7,6
1,1.2,833,39,2,2,3015,3,30,1,1,4,0,1,1,0,0,1,1,0,0,6,6
1,1.1,833,43,2,2,3015,4,30,1,1,1,0,5,0,0,0,1,,,,,
1,1.1,833,45,1,2,5494,3,96,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,838,32,2,2,392,3,30,1,1,1,0,5,0,0,0,1,,,,,
1,1.2,840,51,1,2,4933,4,30,1,1,6,0,5,0,0,0,1,1,998,98,2,2
1,1.1,840,58,2,2,7352,2,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,846,49,1,2,3056,2,30,1,5,0,5,5,0,0,0,2,1,0,0,6,5
1,1.1,848,32,1,2,4465,3,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,855,34,2,2,538,3,30,1,1,3,0,1,1,0,0,4,,,,,
1,1.1,855,35,1,2,538,4,30,1,1,3,0,1,1,0,0,4,,,,,
1,1.1,855,36,2,2,538,5,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.1,856,39,2,2,2895,3,33,1,1,1,0,5,0,0,0,1,,,,,
1,1.1,856,40,2,2,2895,4,33,1,1,1,0,5,0,5,0,1,,,,,
1,1.1,856,41,1,2,2895,5,30,1,1,2,5,5,0,0,0,1,,,,,
1,1.1,856,43,2,2,5175,3,30,1,5,0,0,5,0,0,0,0,,,,,
1,1.1,856,44,2,2,3869,3,30,1,1,2,0,5,0,0,5,5,,,,,
1,1.2,860,30,1,2,18,3,30,1,1,3,0,5,0,0,0,1,1,3.9,4.5,6,6
1,1.2,863,38,2,2,4038,3,30,1,5,0,0,5,0,0,0,1,1,3.2,4,6,6
1,1.1,863,43,2,2,2184,3,30,1,0,0,0,0,0,0,0,1,,,,,
1,1.1,866,35,2,2,4663,3,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,866,36,2,2,5805,3,30,1,0,0,0,0,0,0,0,4,,,,,
1,1.1,868,39,2,2,6967,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,878,34,2,2,8002,3,30,1,5,0,0,1,1,0,0,2,,,,,
1,1.2,894,36,1,2,2215,3,30,1,1,1,0,5,0,0,0,1,1,4,5.3,7,7
1,1.2,894,38,2,2,2215,4,30,1,1,1,0,5,0,0,5,1,1,998,98,6,6
1,1.2,897,38,1,2,2059,2,30,1,1,3,5,1,1,5,1,1,1,0,0,0,0
1,1.1,897,39,2,2,6154,3,30,1,1,6,0,1,1,5,0,4,,,,,
1,1.1,897,40,2,2,6154,4,30,1,1,3,0,5,0,5,0,4,,,,,
1,1.1,897,41,2,2,6154,5,30,1,1,2,0,5,0,5,0,1,,,,,
1,1.1,899,36,2,2,1967,3,30,1,1,2,0,5,0,0,0,4,,,,,
1,1.2,906,33,2,2,3173,3,30,1,1,2,0,5,0,5,5,1,1,3.8,5,7,7
1,1.1,906,34,1,2,3173,4,30,1,1,5,0,5,0,5,0,2,,,,,
1,1.1,908,40,2,2,2555,4,30,1,1,4,0,5,0,0,0,1,,,,,
1,1.1,908,41,2,2,2555,5,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,910,43,1,2,59,4,30,1,0,0,0,0,0,0,0,4,,,,,
1,1.1,915,37,2,2,1536,3,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,916,40,1,2,7585,2,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,941,46,2,2,4356,3,30,1,5,0,0,1,5,0,0,3,,,,,
1,1.1,941,47,1,2,4356,4,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,946,31,1,2,2276,3,30,1,5,0,0,5,0,0,0,3,,,,,
1,1.1,946,33,2,2,2276,4,30,1,1,1,0,5,0,0,0,3,,,,,
1,1.1,951,33,2,2,5353,3,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,952,34,1,2,6221,3,30,1,5,0,0,5,0,5,0,4,,,,,
1,1.1,952,35,2,2,6221,4,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.2,961,42,1,2,4390,2,30,1,1,1,0,5,0,5,0,5,1,3.93,4,98,5
1,1.1,967,32,2,2,481,3,30,1,1,3,0,5,0,0,0,2,,,,,
1,1.1,967,33,2,2,481,4,30,1,1,5,0,5,0,0,0,1,,,,,
1,1.1,982,34,1,2,368,2,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.2,984,34,2,2,843,3,30,1,1,4,0,1,1,0,0,2,1,0,0,6,6
1,1.1,984,35,2,2,206,3,30,1,1,4,0,1,1,0,0,1,,,,,
1,1.2,988,33,2,2,208,3,30,1,1,1,0,5,0,0,0,2,1,3.6,98,2,2
1,1.2,988,34,1,2,208,4,30,1,1,1,0,5,0,5,0,5,1,0,0,3,2
1,1.2,990,32,2,2,7539,3,30,1,1,3,5,5,0,5,0,1,1,4,98,6,6
1,1.2,990,33,2,2,7539,4,30,1,1,2,0,1,1,5,0,2,1,0,0,0,0
1,1.1,991,37,2,2,2743,4,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.2,1012,33,2,2,1773,3,30,1,1,6,0,5,0,0,0,2,1,998,98,3,3
1,1.2,1012,36,1,2,1773,4,30,1,1,3,0,5,0,0,0,2,1,998,98,2,2
1,1.1,1012,37,1,2,1773,5,30,1,1,5,0,1,1,0,0,2,,,,,
1,1.1,1012,39,1,2,1770,4,30,1,1,6,0,5,0,0,0,2,,,,,
1,1.1,1012,41,2,2,1770,5,30,1,1,6,0,1,1,0,0,4,,,,,
1,1.1,1012,42,1,2,1770,6,30,1,1,6,0,5,0,0,0,4,,,,,
1,1.1,1033,33,1,2,4830,3,30,1,5,0,5,5,0,5,0,5,,,,,
1,1.2,1038,35,2,2,3831,3,30,1,1,6,0,1,5,0,0,1,1,0,0,6,6
1,1.1,1038,36,2,2,3831,4,30,1,1,5,0,1,5,0,0,1,,,,,
1,1.1,1048,44,2,2,6776,3,33,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,1048,57,2,2,2102,2,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,1048,61,2,2,2102,3,30,1,1,3,0,5,0,0,0,5,,,,,
1,1.1,1048,64,2,2,3192,3,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,1048,251,2,3,4163,3,35,1,5,0,0,5,0,0,0,4,,,,,
1,1.1,1048,276,2,3,2102,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,1051,49,2,2,6341,3,30,1,1,1,5,5,0,0,0,1,1,4.2,4.5,7,7
1,1.2,1051,50,2,2,6341,4,30,1,1,5,0,1,1,0,0,1,1,4,4.5,7,7
1,1.2,1051,188,1,3,9225,4,60,1,5,0,0,5,0,0,0,2,1,998,98,2,2
1,1.1,1055,33,1,2,2300,4,30,1,1,3,0,5,0,0,0,5,,,,,
1,1.1,1055,34,2,2,5967,3,30,1,1,3,0,5,0,0,0,2,,,,,
1,1.1,1055,35,1,2,2300,5,30,1,1,2,5,5,0,0,0,5,,,,,
1,1.1,1055,37,1,2,2300,7,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,1062,32,2,2,401,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,1064,39,1,2,1731,3,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.2,1066,39,2,2,2367,3,33,1,1,1,5,5,0,0,0,1,1,2.8,4,5,6
1,1.1,1068,35,2,2,4041,3,33,1,1,3,5,1,5,0,0,4,,,,,
1,1.2,1070,33,2,2,306,3,30,1,5,0,0,5,0,0,0,3,1,3,4,2,2
1,1.1,1070,172,2,3,306,4,30,1,5,0,5,5,0,0,0,1,,,,,
1,1.1,1072,35,1,2,1592,2,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.2,1074,36,1,2,336,3,30,1,5,0,5,1,5,0,0,2,1,0,0,0,0
1,1.1,1074,37,1,2,336,4,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.1,1077,35,1,2,1338,3,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,1077,36,1,2,1338,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,1080,31,2,2,705,3,30,1,1,3,0,1,1,5,0,1,1,3.2,5,3,3
1,1.2,1081,33,2,2,369,3,30,1,1,2,0,5,0,0,0,1,1,4,4,6,6
1,1.2,1081,34,2,2,369,4,30,1,1,4,0,5,0,0,0,1,1,0,0,99,2
1,1.1,1081,35,1,2,436,3,30,1,1,1,0,5,0,0,0,2,,,,,
1,1.1,1081,36,2,2,436,4,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,1087,32,1,2,4258,3,30,1,1,2,0,5,0,0,5,1,,,,,
1,1.1,1087,33,2,2,4258,4,30,1,1,2,0,5,0,0,5,1,,,,,
1,1.2,1088,43,2,2,7798,5,30,1,5,0,0,5,0,0,0,5,1,3.4,4,7,6
1,1.2,1088,44,1,2,3019,3,30,1,1,5,0,1,1,0,0,5,1,0,0,0,0
1,1.2,1088,45,1,2,8026,2,30,1,1,6,0,1,1,0,0,1,1,0,0,0,0
1,1.1,1088,46,2,2,3019,4,30,1,1,2,0,1,5,0,0,5,,,,,
1,1.2,1089,33,2,2,7942,4,30,1,5,0,0,5,0,0,0,3,1,2.7,4.5,6,6
1,1.2,1089,173,1,3,7942,5,30,1,5,0,0,5,0,0,0,2,1,3.01,98,6,6
1,1.1,1093,36,1,2,8573,3,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.2,1094,34,2,2,3745,4,30,1,5,0,0,5,0,0,0,1,1,4,4,6,6
1,1.1,1094,35,2,2,3061,3,30,1,1,4,0,5,0,5,5,1,,,,,
1,1.2,1097,32,2,2,1156,3,30,1,5,0,0,5,0,5,0,1,1,3.4,4,6,6
1,1.2,1097,34,2,2,1156,4,30,1,1,1,0,5,0,0,0,1,1,0,0,7,6
1,1.1,1100,36,2,2,347,3,60,1,0,0,0,0,0,0,0,4,,,,,
1,1.1,1125,37,2,2,7793,3,33,1,5,0,5,5,0,0,0,0,,,,,
1,1.2,1127,34,1,2,4347,2,30,1,5,0,5,5,0,0,5,1,1,3,4,6,6
1,1.2,1127,35,1,2,7178,3,30,1,1,6,0,1,1,0,0,2,1,998,98,6,6
1,1.2,1129,48,2,2,2551,3,30,1,5,0,0,5,0,0,0,1,1,0,0,2,2
1,1.1,1129,49,1,2,2551,4,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.2,1141,39,1,2,8553,2,30,1,1,1,0,5,0,0,0,5,1,0,0,2,2
1,1.1,1141,40,1,2,4039,3,30,1,1,1,5,5,0,0,5,2,,,,,
1,1.1,1141,41,1,2,4039,4,30,1,1,5,5,1,1,0,0,2,,,,,
1,1.1,1141,42,1,2,4098,2,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,1141,43,2,2,4039,5,30,1,0,0,0,0,0,0,0,4,,,,,
1,1.2,1144,40,2,2,6457,3,30,1,5,0,0,5,0,5,5,1,1,0,0,6,5
1,1.2,1144,41,1,2,6715,3,30,1,1,5,0,5,0,0,0,4,1,0,0,3,2
1,1.1,1144,42,1,2,6457,4,30,1,5,0,5,5,0,0,5,5,,,,,
1,1.1,1150,30,1,2,456,3,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.2,1152,44,2,2,3924,3,30,1,1,2,5,1,5,1,0,1,1,3.5,4,6,6
1,1.2,1152,45,1,2,4128,2,30,1,1,2,5,5,0,5,0,1,1,997,98,5,6
1,1.1,1152,48,1,2,5635,4,30,1,1,4,5,5,0,0,0,1,,,,,
1,1.1,1152,49,1,2,4128,3,30,1,1,3,0,1,1,5,0,4,,,,,
1,1.2,1152,51,1,2,2579,3,30,1,5,0,0,5,0,5,0,5,1,0,0,0,0
1,1.1,1152,53,1,2,2579,4,30,1,5,0,0,5,0,5,0,5,,,,,
1,1.1,1152,54,2,2,2879,3,30,1,5,0,0,5,0,5,0,1,,,,,
1,1.1,1152,55,1,2,2579,5,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,1163,49,1,2,7139,3,30,1,5,0,0,5,0,0,0,3,,,,,
1,1.2,1163,50,2,2,7965,3,30,1,1,1,0,5,0,0,5,1,1,4.12,5,6,6
1,1.2,1163,51,2,2,7965,4,30,1,1,2,0,5,0,0,5,1,1,4,4.3,7,7
1,1.1,1163,53,2,2,4467,3,30,1,1,6,0,5,0,5,0,0,,,,,
1,1.1,1163,54,1,2,4467,4,30,1,1,1,0,5,0,5,0,0,,,,,
1,1.1,1163,55,1,2,7965,5,30,1,1,6,0,1,1,0,0,2,,,,,
1,1.1,1163,57,2,2,5266,4,30,1,1,5,0,1,1,5,5,3,,,,,
1,1.1,1163,58,2,2,3966,3,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.1,1163,59,1,2,3966,4,30,1,5,0,0,1,5,0,0,5,,,,,
1,1.1,1163,62,2,2,4467,5,30,1,1,5,0,5,0,0,0,0,,,,,
1,1.1,1163,64,1,2,5266,5,30,1,1,2,0,5,0,0,5,4,,,,,
1,1.1,1163,67,2,2,5266,6,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,1163,69,2,2,6518,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,1164,35,2,2,5081,3,30,1,5,0,5,5,0,0,0,1,1,0,0,0,0
1,1.1,1164,38,2,2,5081,4,30,1,1,1,5,5,0,0,0,1,,,,,
1,1.1,1164,39,1,2,5081,5,30,1,1,1,0,5,0,0,0,0,,,,,
1,1.1,1167,51,1,2,4796,2,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.2,1168,48,2,2,4751,3,30,1,1,2,0,5,0,0,0,2,1,8.6,9,6,6
1,1.1,1168,50,1,2,6441,5,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,1168,51,1,2,6441,6,30,1,5,0,5,5,0,0,0,1,,,,,
1,1.2,1168,53,1,2,4388,3,30,1,5,0,0,5,0,0,0,1,1,998,98,99,2
1,1.2,1168,54,2,2,4388,4,30,1,5,0,0,5,0,0,5,2,1,3.9,4,6,6
1,1.2,1168,57,1,2,7240,3,30,1,5,0,0,5,0,0,0,1,1,997,98,6,6
1,1.2,1168,59,1,2,4386,3,33,1,5,0,5,5,0,5,0,5,1,0,0,6,6
1,1.2,1168,60,2,2,4751,4,30,1,1,5,0,5,0,0,0,3,1,0,0,6,6
1,1.1,1168,65,1,2,4388,6,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,1168,66,2,2,7240,4,30,1,5,0,5,5,0,0,0,1,,,,,
1,1.1,1168,67,1,2,7240,5,30,1,5,0,0,5,0,0,0,3,,,,,
1,1.1,1200,36,1,2,1905,3,33,1,1,1,5,5,0,0,0,3,,,,,
1,1.2,1200,37,2,2,1722,5,30,1,5,0,0,5,0,0,5,1,1,0,0,7,7
1,1.2,1200,179,2,3,1722,4,30,1,5,0,5,5,0,5,0,1,1,3.87,4,7,6
1,1.1,1213,34,1,2,1632,3,30,1,5,0,5,5,0,5,5,1,,,,,
1,1.1,1213,35,1,2,1632,4,30,1,5,0,5,1,5,5,0,2,,,,,
1,1.1,1213,36,2,2,1632,5,30,1,0,0,0,0,0,0,0,1,,,,,
1,1.1,1221,38,1,2,3312,3,30,1,1,6,0,1,1,0,0,1,,,,,
1,1.1,1221,180,1,3,3312,2,30,1,1,1,0,5,0,0,0,2,,,,,
1,1.1,1222,41,2,2,5702,3,30,1,5,0,0,5,0,0,5,1,,,,,
1,1.1,1222,42,2,2,3417,2,30,1,1,5,5,1,1,5,0,2,,,,,
1,1.1,1222,43,1,2,6248,3,30,1,5,0,0,5,0,0,0,0,,,,,
1,1.1,1222,44,1,2,2815,3,30,1,1,6,0,1,1,0,0,4,,,,,
1,1.1,1222,45,2,2,2815,4,30,1,1,6,5,1,1,0,0,5,,,,,
1,1.1,1222,46,2,2,3417,3,30,1,1,3,5,1,1,5,0,1,,,,,
1,1.1,1222,47,1,2,6248,4,30,1,1,5,0,1,1,0,0,0,,,,,
1,1.1,1222,49,1,2,5702,4,30,1,0,0,0,0,0,0,0,3,,,,,
1,1.1,1225,32,2,2,6867,3,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.1,1225,33,2,2,6867,4,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,1236,35,2,2,7658,4,30,1,1,4,0,5,0,0,0,4,,,,,
1,1.1,1236,175,2,3,7658,3,30,1,1,4,0,1,5,5,0,1,,,,,
1,1.1,1242,43,1,2,7051,4,30,1,1,5,0,5,0,1,5,0,,,,,
1,1.1,1242,44,2,2,6090,3,30,1,1,6,0,1,1,5,0,5,,,,,
1,1.1,1242,46,2,2,6090,4,30,1,1,6,0,1,1,5,0,4,,,,,
1,1.1,1242,47,2,2,5718,3,30,1,1,5,0,1,1,0,0,2,,,,,
1,1.1,1242,48,2,2,6090,5,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,1255,32,2,2,388,3,30,1,1,1,0,5,0,0,0,2,1,4,4,7,7
1,1.2,1255,33,2,2,388,4,30,1,1,1,0,5,0,0,0,2,1,4.2,4.5,7,7
1,1.2,1255,35,2,2,388,5,30,1,1,5,0,5,0,0,0,1,1,4,4.5,7,7
1,1.1,1256,30,2,2,1157,3,30,1,1,5,0,5,0,0,0,3,,,,,
1,1.2,1260,45,2,2,2298,3,30,1,1,1,0,5,0,0,0,1,1,997,98,2,2
1,1.2,1260,46,2,2,2298,4,30,1,1,1,0,5,0,0,0,1,1,0,0,7,7
1,1.2,1266,32,1,2,6266,4,30,1,5,0,0,5,0,0,0,1,1,998,98,2,2
1,1.2,1266,34,2,2,6266,2,30,1,5,0,0,1,1,0,0,2,1,0,0,6,6
1,1.1,1266,35,2,2,6266,3,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,1267,33,1,2,502,4,30,1,1,1,0,5,0,0,0,1,,,,,
1,1.2,1269,38,1,2,3555,4,30,1,1,1,0,5,0,5,0,5,1,0,0,6,6
1,1.1,1270,34,1,2,959,3,30,1,5,0,0,5,0,0,5,2,,,,,
1,1.1,1270,35,1,2,959,4,30,1,5,0,0,5,0,0,5,4,,,,,
1,1.1,1274,34,1,2,7472,3,30,1,0,0,0,0,0,0,0,1,,,,,
1,1.1,1281,37,1,2,5235,3,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,1281,38,1,2,4210,3,30,1,0,0,0,0,0,0,0,4,,,,,
1,1.1,1282,39,1,2,1204,3,30,1,1,2,5,5,0,0,0,5,,,,,
1,1.1,1282,40,2,2,1204,4,30,1,1,2,0,5,0,0,0,5,,,,,
1,1.1,1282,41,2,2,1242,3,30,1,5,0,0,5,0,0,0,0,,,,,
1,1.1,1282,42,1,2,1204,5,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.2,1284,36,2,2,3760,3,30,1,1,1,0,5,0,5,0,1,1,4.2,4.5,7,7
1,1.1,1285,35,2,2,7737,2,30,1,5,0,0,1,5,0,0,4,,,,,
1,1.1,1290,37,1,2,2882,3,30,1,1,1,0,5,0,0,0,1,,,,,
1,1.2,1301,33,1,2,1657,4,60,1,1,6,0,1,1,0,5,1,1,998,98,6,2
1,1.2,1301,34,1,2,1708,3,35,1,1,6,0,1,1,1,0,2,1,0,0,6,7
1,1.1,1301,35,2,2,1708,4,30,1,5,0,0,5,0,0,0,0,,,,,
1,1.1,1301,36,1,2,1708,5,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.2,1302,38,2,2,3436,3,35,1,1,1,5,1,5,0,0,1,1,998,98,3,3
1,1.1,1302,42,2,2,3436,4,30,1,1,2,0,1,5,1,0,1,,,,,
1,1.1,1302,43,1,2,3771,3,30,1,1,5,0,1,5,5,0,2,,,,,
1,1.1,1302,46,2,2,3771,4,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,1302,48,1,2,3436,5,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.2,1314,34,2,2,3152,4,30,1,1,6,0,1,1,0,0,1,1,2.9,4,7,6
1,1.2,1314,35,1,2,3430,2,30,1,1,1,0,1,1,5,0,3,1,0,0,3,3
1,1.1,1315,42,1,2,3925,3,30,1,0,0,0,0,0,0,0,3,,,,,
1,1.1,1315,43,1,2,7879,3,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,1315,44,1,2,7879,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,1315,46,2,2,3088,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,1335,68,1,2,5061,2,30,1,1,2,0,1,1,0,5,1,1,4.14,4.5,6,6
1,1.2,1335,77,2,2,5061,3,30,1,1,2,0,5,0,0,0,1,1,0,0,7,7
1,1.2,1335,78,1,2,3218,3,30,1,5,0,0,5,0,0,0,3,1,3.5,4,4,4
1,1.2,1335,80,2,2,3000,3,33,1,5,0,0,5,0,0,0,1,1,0,0,6,6
1,1.2,1335,83,1,2,5061,4,30,1,1,2,0,5,0,0,5,1,1,0,0,0,0
1,1.2,1335,84,2,2,3218,4,30,1,1,5,0,1,1,0,0,3,1,0,0,4,3
1,1.1,1335,88,1,2,4876,3,30,1,5,0,5,5,0,0,0,5,,,,,
1,1.1,1335,93,1,2,3755,3,30,1,1,3,0,5,0,0,0,2,,,,,
1,1.1,1335,94,2,2,7668,3,30,1,0,0,0,0,0,0,0,4,,,,,
1,1.1,1335,95,2,2,3000,5,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,1335,96,2,2,3000,6,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,1335,97,1,2,3755,4,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,1335,98,1,2,5152,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,1342,33,2,2,2698,2,30,1,5,0,0,5,0,0,0,2,1,998,4,2,2
1,1.2,1342,34,1,2,2698,3,30,1,5,0,0,5,0,0,0,3,1,998,4,2,2
1,1.2,1345,39,1,2,3426,5,30,1,1,5,0,1,1,5,0,1,1,4,4,6,6
1,1.1,1351,38,1,2,40,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,1353,39,1,2,888,3,30,1,1,5,0,5,0,5,5,2,1,998,4,4,2
1,1.2,1353,43,1,2,888,4,30,1,1,2,0,5,0,0,5,2,1,0,0,0,0
1,1.1,1358,31,2,2,715,2,30,1,5,0,0,5,0,5,0,2,,,,,
1,1.1,1368,37,2,2,8973,3,70,1,0,0,0,0,0,0,0,3,,,,,
1,1.1,1368,187,1,3,7545,2,30,1,5,0,5,1,1,0,0,5,,,,,
1,1.2,1376,33,2,2,5714,2,30,1,1,2,5,1,5,1,0,1,1,998,5,6,6
1,1.2,1376,34,2,2,8321,3,33,1,5,0,0,5,0,5,5,2,1,998,98,6,6
1,1.1,1376,35,2,2,5549,3,30,1,1,2,0,5,0,0,0,5,,,,,
1,1.1,1376,36,1,2,5549,4,30,1,1,2,0,5,0,0,0,4,,,,,
1,1.1,1377,34,2,2,3121,3,30,1,5,0,5,5,0,0,5,3,,,,,
1,1.1,1377,35,1,2,5787,3,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,1377,36,2,2,5787,4,30,1,0,0,0,0,0,0,0,4,,,,,
1,1.1,1383,41,2,2,7898,3,33,1,5,0,0,1,5,0,0,5,,,,,
1,1.1,1383,42,2,2,4324,3,30,1,0,0,0,0,0,0,0,1,,,,,
1,1.1,1383,43,2,2,7898,4,33,1,0,0,0,0,0,0,0,5,,,,,
1,1.2,1394,41,2,2,3232,4,30,1,1,1,0,5,0,0,0,1,1,2.7,4,6,3
1,1.1,1394,43,2,2,6131,2,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,1394,44,2,2,4161,2,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,1394,45,1,2,4341,3,30,1,1,6,0,5,0,0,0,1,,,,,
1,1.1,1394,46,2,2,4341,4,30,1,1,5,5,5,0,0,0,1,,,,,
1,1.1,1397,40,2,2,3854,4,30,1,0,0,0,0,0,0,0,1,,,,,
1,1.1,1397,41,1,2,6570,3,30,1,0,0,0,0,0,0,0,3,,,,,
1,1.1,1397,184,1,3,3854,3,30,1,1,5,0,5,0,0,0,1,,,,,
1,1.1,1399,46,1,2,2624,3,30,1,5,0,0,1,1,0,0,0,,,,,
1,1.1,1399,47,2,2,2624,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,1406,36,1,2,6180,3,30,1,5,0,0,5,0,0,0,1,1,3.2,6,6,6
1,1.2,1406,37,1,2,6180,4,30,1,5,0,0,5,0,0,0,1,1,0,0,5,6
1,1.1,1406,38,2,2,6180,5,30,1,5,0,0,1,5,0,0,3,,,,,
1,1.1,1407,34,2,2,2382,3,33,1,1,2,0,5,0,0,5,2,,,,,
1,1.1,1407,35,2,2,2382,4,30,1,1,2,0,5,0,0,5,2,,,,,
1,1.2,1411,49,2,2,2203,4,30,1,1,2,0,5,0,0,0,4,1,997,4,6,6
1,1.1,1426,47,1,2,4975,3,30,1,5,0,5,1,1,0,0,2,,,,,
