KIDS,KID14,ER30001,ER30002,ER32000,ER32006,ER34201,ER34202,ER34203,P14REL,P14E5,P14E6,P14E10_09,P14E15,P14E16_3,P14E26_5,P14E33_6,P14E53,C14REL,C14B12,C14B13
1,1.2,1628,34,1,2,1492,3,60,2,1,2,0,5,0,5,5,1,3,4.53,5
1,1.2,1633,31,1,2,3270,3,30,2,1,5,5,1,1,5,0,1,3,0,0
1,1.1,1633,32,1,2,4780,3,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,1635,32,2,2,645,3,30,2,0,0,0,0,0,0,0,3,,,
1,1.2,1645,33,2,2,604,3,30,2,5,0,0,5,0,0,0,2,3,3.5,4
1,1.2,1645,34,1,2,2174,3,30,2,5,0,0,5,0,0,5,1,3,3.8,4
1,1.2,1645,35,2,2,604,4,30,2,5,0,0,5,0,0,0,1,3,0,0
1,1.2,1645,36,2,2,3046,3,30,2,1,2,0,1,1,5,0,1,3,0,0
1,1.2,1645,37,2,2,2174,4,30,2,1,2,0,5,0,0,5,1,3,0,0
1,1.2,1648,33,2,2,1155,5,30,2,5,0,0,5,0,0,0,2,3,0,0
1,1.1,1648,34,2,2,8362,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,1652,35,2,2,7427,3,30,2,5,0,0,1,5,0,0,3,3,997,6
1,1.2,1652,36,1,2,5799,3,30,2,1,5,0,1,1,0,5,1,3,0,0
1,1.1,1652,38,1,2,7427,4,30,2,5,0,0,5,0,0,0,4,,,
1,1.2,1652,39,2,2,5799,4,30,2,5,0,0,1,5,0,0,2,3,0,0
1,1.1,1652,40,2,2,6319,3,30,2,1,2,0,1,5,5,5,5,,,
1,1.1,1652,41,2,2,6319,4,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,1652,42,2,2,6319,5,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,1655,36,2,2,8793,2,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,1663,48,2,2,8095,3,30,2,1,5,0,1,1,0,0,1,,,
1,1.1,1663,49,1,2,8095,4,30,2,1,6,0,1,1,0,0,3,,,
1,1.1,1663,52,2,2,7572,3,30,2,0,0,0,0,0,0,0,5,,,
1,1.2,1670,38,1,2,6564,2,60,2,5,0,5,5,0,0,5,4,3,0,0
1,1.2,1682,36,2,2,5098,3,30,2,1,6,0,1,1,5,0,2,3,0,0
1,1.2,1682,37,1,2,5098,4,30,2,1,1,0,5,0,0,0,2,3,0,0
1,1.1,1682,38,1,2,4105,3,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,1684,45,1,2,7110,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,1689,32,2,2,1931,2,30,2,1,5,0,1,1,5,5,1,3,998,98
1,1.2,1690,37,2,2,1944,4,30,2,5,0,0,5,0,0,0,2,3,2.6,4
1,1.1,1690,38,1,2,2744,3,30,2,1,2,0,5,0,0,0,3,,,
1,1.1,1692,45,1,2,1850,4,30,2,1,3,5,5,0,5,0,2,,,
1,1.2,1695,55,1,2,2506,4,30,2,1,6,5,1,1,5,5,2,3,3.4,4
1,1.2,1695,56,1,2,4463,3,30,2,1,6,0,1,1,5,5,2,3,3.66,4
1,1.2,1695,57,2,2,3695,2,30,2,1,1,5,5,0,0,0,1,3,0,0
1,1.2,1695,58,2,2,4463,4,30,2,1,6,0,5,0,5,0,1,3,0,0
1,1.2,1695,59,1,2,8578,3,30,2,5,0,5,5,0,0,0,1,3,0,0
1,1.2,1695,61,2,2,7100,3,30,2,5,0,0,5,0,0,0,1,3,0,0
1,1.2,1695,62,1,2,4464,3,30,2,1,5,0,5,0,0,0,2,3,0,0
1,1.1,1695,66,1,2,4463,5,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,1695,67,1,2,4734,3,30,2,5,0,0,5,0,0,0,4,,,
1,1.1,1695,70,2,2,7100,4,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,1695,71,2,2,7100,5,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,1695,72,2,2,4464,4,30,2,5,0,0,5,0,0,0,2,,,
1,1.1,1695,73,1,2,3401,3,30,2,1,5,5,1,1,0,0,5,,,
1,1.1,1695,74,2,2,4734,4,30,2,0,0,0,0,0,0,0,4,,,
1,1.1,1695,76,2,2,3401,4,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,1695,78,2,2,3401,5,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,1695,79,1,2,8570,4,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,1695,80,2,2,5854,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.2,1695,242,2,3,8570,3,30,2,1,3,0,1,5,5,0,0,3,0,0
1,1.1,1695,253,2,3,3608,3,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,1695,254,1,3,3608,4,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,1695,255,2,3,3608,5,30,2,0,0,0,0,0,0,0,1,,,
1,1.2,1697,50,1,2,3974,2,30,2,5,0,0,5,0,0,0,1,3,2.8,4
1,1.2,1697,51,1,2,5785,3,35,2,1,2,0,5,0,5,0,1,3,0,0
1,1.2,1697,52,1,2,2789,3,30,2,5,0,0,5,0,0,0,5,3,0,0
1,1.2,1697,53,2,2,281,4,30,2,5,0,0,1,1,0,0,1,3,0,0
1,1.2,1697,54,2,2,4184,3,30,2,1,3,5,1,1,1,0,2,3,0,0
1,1.1,1697,55,2,2,2789,4,30,2,5,0,5,5,0,5,0,2,,,
1,1.1,1697,56,2,2,4881,3,35,2,5,0,5,5,0,0,0,4,,,
1,1.1,1697,57,1,2,8074,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,1697,58,2,2,4184,4,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,1697,59,2,2,2707,2,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,1698,32,1,2,7099,2,30,2,5,0,0,5,0,5,0,1,,,
1,1.1,1698,33,2,2,7099,3,30,2,5,0,0,5,0,5,0,1,,,
1,1.2,1698,175,1,3,4325,4,30,2,1,1,0,5,0,5,5,2,3,998,4
1,1.2,1700,40,1,2,2984,2,30,2,5,0,0,1,1,5,0,1,3,998,12
1,1.1,1700,41,1,2,452,3,30,2,1,1,0,5,0,0,0,1,,,
1,1.1,1700,42,2,2,452,4,30,2,1,2,0,1,5,0,0,1,,,
1,1.1,1701,37,1,2,3951,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,1709,32,1,2,2505,3,30,2,5,0,0,5,0,5,5,1,3,0,0
1,1.1,1709,33,2,2,2505,4,30,2,1,2,0,1,5,5,0,1,,,
1,1.2,1717,33,2,2,8094,3,33,2,1,1,0,5,0,0,0,1,3,998,98
1,1.1,1717,34,1,2,8094,4,30,2,1,4,0,1,1,0,0,2,,,
1,1.1,1720,36,2,2,7147,3,30,2,1,2,0,1,1,0,0,5,,,
1,1.1,1720,39,1,2,7147,4,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,1721,33,1,2,2042,3,30,2,1,6,5,5,0,0,0,1,,,
1,1.1,1721,34,1,2,2042,4,30,2,1,5,0,5,0,0,0,1,,,
1,1.2,1722,41,2,2,1514,2,30,2,5,0,0,5,0,5,0,1,3,3.9,4
1,1.2,1722,43,2,2,1888,3,30,2,5,0,0,5,0,0,0,4,3,3.5,5
1,1.2,1722,44,2,2,1888,4,30,2,5,0,0,5,0,0,0,3,3,0,0
1,1.2,1722,45,1,2,9022,3,30,2,5,0,0,5,0,0,5,4,3,0,0
1,1.1,1722,46,2,2,9022,2,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,1722,47,1,2,2746,2,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,1726,34,2,2,4032,3,30,2,1,5,0,1,1,0,5,2,,,
1,1.1,1726,35,2,2,4032,4,30,2,1,5,0,1,1,5,5,2,,,
1,1.1,1726,36,2,2,4032,5,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,1731,37,1,2,1271,3,30,2,5,0,5,5,0,0,0,5,,,
1,1.1,1731,38,1,2,1271,4,30,2,5,0,0,5,0,0,0,5,,,
1,1.1,1731,39,2,2,1271,5,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,1732,32,1,2,7310,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,1739,34,1,2,4655,3,30,2,1,4,0,5,0,0,0,3,,,
1,1.1,1739,35,1,2,4655,4,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,1740,33,1,2,4760,3,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,1740,34,1,2,4760,4,30,2,0,0,0,0,0,0,0,1,,,
1,1.2,1751,30,2,2,2314,3,30,2,1,6,0,1,1,5,0,1,3,3.8,4
1,1.2,1751,31,2,2,2314,4,30,2,1,6,0,1,1,5,0,2,3,0,0
1,1.2,1762,47,2,2,1018,4,30,2,1,2,0,5,0,5,0,1,3,2.8,3
1,1.2,1762,48,2,2,1018,5,30,2,1,5,0,5,0,5,0,2,3,0,0
1,1.2,1762,49,2,2,1043,3,33,2,1,2,0,5,0,5,5,1,3,3.2,4
1,1.2,1762,51,1,2,1070,3,30,2,1,3,0,5,0,5,0,2,3,4,6
1,1.2,1762,52,2,2,1203,3,30,2,5,0,0,5,0,0,0,1,3,2.5,98
1,1.2,1762,53,1,2,1070,4,30,2,1,6,0,5,0,0,0,1,3,0,0
1,1.2,1762,54,2,2,1018,2,30,2,5,0,0,5,0,0,0,2,3,0,0
1,1.2,1762,55,1,2,1203,4,30,2,1,3,0,5,0,0,0,2,3,0,0
1,1.1,1762,56,2,2,1125,2,30,2,1,6,0,1,1,0,0,0,,,
1,1.2,1762,57,2,2,1203,5,30,2,5,0,0,5,0,0,0,2,3,0,0
1,1.1,1762,58,2,2,399,3,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,1762,59,1,2,5717,3,60,2,0,0,0,0,0,0,0,1,,,
1,1.1,1762,60,2,2,8439,2,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,1762,61,1,2,1018,6,60,2,0,0,0,0,0,0,0,3,,,
1,1.1,1762,196,1,3,1125,3,30,2,1,5,0,1,1,0,0,0,,,
1,1.2,1763,41,2,2,634,3,30,2,1,5,0,1,1,5,0,2,3,0,0
1,1.2,1763,42,1,2,8431,3,30,2,1,3,0,5,0,0,0,1,3,0,0
1,1.1,1763,43,1,2,4961,3,30,2,1,6,0,1,1,5,0,4,,,
1,1.2,1763,44,1,2,5886,3,30,2,5,0,0,5,0,0,0,2,3,0,0
1,1.2,1763,45,1,2,5886,4,30,2,5,0,0,5,0,0,0,2,3,0,0
1,1.1,1763,46,2,2,7619,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,1763,47,1,2,4961,4,30,2,0,0,0,0,0,0,0,4,,,
1,1.1,1763,48,2,2,7619,4,30,2,0,0,0,0,0,0,0,0,,,
1,1.2,1763,183,1,3,634,2,30,2,5,0,0,5,0,0,0,2,3,0,0
1,1.1,1767,34,1,2,5557,2,30,2,1,5,0,1,1,5,0,1,,,
1,1.1,1774,31,1,2,7768,3,30,2,5,0,5,5,0,0,0,1,,,
1,1.2,1774,32,2,2,5945,3,30,2,5,0,0,5,0,0,0,2,3,0,0
1,1.1,1774,33,2,2,7768,4,30,2,5,0,0,1,5,5,0,2,,,
1,1.1,1774,34,1,2,5945,4,30,2,5,0,5,5,0,0,0,2,,,
1,1.1,1775,40,2,2,6283,3,30,2,5,0,0,1,1,0,0,1,,,
1,1.1,1775,41,1,2,6283,4,30,2,0,0,0,0,0,0,0,4,,,
1,1.1,1775,42,1,2,8904,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,1776,31,1,2,5586,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,1784,36,2,2,2832,3,30,2,0,0,0,0,0,0,0,1,,,
1,1.2,1786,52,2,2,8518,2,30,2,5,0,0,1,5,5,0,2,3,0,0
1,1.2,1786,54,2,2,8515,4,60,2,5,0,0,5,0,0,5,3,3,0,0
1,1.2,1786,55,2,2,8515,5,60,2,5,0,0,1,5,0,5,2,3,0,0
1,1.1,1786,56,2,2,6177,3,30,2,1,4,0,1,1,5,5,1,,,
1,1.1,1786,58,1,2,8518,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,1786,61,2,2,8515,6,60,2,0,0,0,0,0,0,0,5,,,
1,1.1,1787,37,1,2,8501,2,30,2,5,0,0,5,0,0,0,2,,,
1,1.1,1787,38,2,2,5802,3,30,2,1,5,0,5,0,5,5,4,,,
1,1.1,1787,39,1,2,7676,3,30,2,5,0,0,5,0,0,0,2,,,
1,1.1,1787,40,2,2,6135,3,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,1787,41,1,2,7676,4,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,1787,42,1,2,6135,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,1787,43,1,2,5802,4,30,2,0,0,0,0,0,0,0,4,,,
1,1.1,1787,44,1,2,6135,5,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,1802,39,1,2,5103,3,30,2,5,0,0,5,0,0,0,3,,,
1,1.1,1802,40,1,2,5103,4,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,1805,35,2,2,7077,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.2,1807,38,2,2,8742,3,33,2,1,6,0,1,1,0,0,1,3,0,0
1,1.1,1807,39,1,2,8742,4,33,2,1,5,0,1,1,0,0,5,,,
1,1.1,1807,40,2,2,8592,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,1807,41,1,2,8592,4,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,1807,42,2,2,6917,3,30,2,0,0,0,0,0,0,0,1,,,
1,1.2,1810,47,1,2,2650,3,30,2,1,3,0,1,1,5,0,2,3,0,0
1,1.1,1810,48,1,2,2650,4,30,2,1,2,0,5,0,0,0,2,,,
1,1.1,1810,49,1,2,2650,5,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,1813,33,1,2,5587,3,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,1817,36,1,2,7793,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,1821,32,2,2,4295,3,30,2,1,2,0,1,5,5,5,3,,,
1,1.1,1821,33,2,2,4295,4,30,2,1,4,0,5,0,5,0,4,,,
1,1.2,1823,35,2,2,5972,2,30,2,1,1,0,1,1,0,1,1,3,0,0
1,1.1,1830,38,2,2,8948,3,30,2,1,2,0,5,0,0,0,2,,,
1,1.1,1830,39,2,2,8948,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,1830,40,2,2,2688,3,30,2,0,0,0,0,0,0,0,4,,,
1,1.1,1831,36,2,2,2897,3,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,1831,38,1,2,2897,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,1837,37,1,2,893,3,30,2,1,2,0,5,0,0,0,1,,,
1,1.1,1839,39,2,2,4858,2,40,,,,,,,,,,3,0,0
1,1.1,1839,40,2,2,4858,3,40,,,,,,,,,,3,0,0
1,1.2,1839,41,1,2,4858,4,40,2,1,4,5,5,0,0,0,1,3,0,0
1,1.1,1839,42,2,2,4858,5,40,,,,,,,,,,3,0,0
1,1.1,1839,43,1,2,4201,2,30,2,5,0,5,5,0,0,0,4,,,
1,1.1,1839,44,1,2,2527,4,48,2,0,0,0,0,0,0,0,3,,,
1,1.1,1839,45,1,2,2527,5,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,1841,40,2,2,5758,3,30,2,5,0,0,5,0,0,5,4,,,
1,1.1,1841,41,1,2,5758,4,30,2,5,0,0,5,0,0,0,4,,,
1,1.1,1841,42,2,2,5758,5,30,2,5,0,0,1,5,0,0,4,,,
1,1.1,1841,43,2,2,1030,3,30,2,1,3,0,5,0,5,5,2,,,
1,1.1,1841,44,1,2,5758,6,30,2,0,0,0,0,0,0,0,4,,,
1,1.1,1841,45,1,2,1030,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,1850,37,1,2,4247,3,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,1850,38,2,2,4247,4,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,1862,34,2,2,8584,4,30,2,0,0,0,0,0,0,0,3,,,
1,1.2,1878,35,2,2,5511,3,30,2,5,0,0,5,0,0,0,2,3,0,0
1,1.1,1878,36,1,2,4430,2,30,2,0,0,0,0,0,0,0,4,,,
1,1.1,1878,37,2,2,5511,4,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,1880,39,1,2,3513,2,30,2,1,2,0,5,0,0,0,2,,,
1,1.1,1887,38,1,2,8118,2,30,2,1,1,0,5,0,0,0,2,,,
1,1.2,1887,39,1,2,8118,3,30,2,1,3,5,5,0,0,0,1,3,998,98
1,1.2,1887,40,1,2,3132,3,30,2,1,1,5,5,0,0,0,2,3,1,1
1,1.2,1887,42,2,2,3132,4,30,2,1,6,5,1,1,0,0,1,3,0,0
1,1.1,1887,45,2,2,3188,3,30,2,5,0,0,5,0,0,0,4,,,
1,1.1,1887,46,1,2,3188,4,30,2,5,0,0,5,0,0,0,4,,,
1,1.2,1887,47,1,2,8118,4,30,2,1,3,0,5,0,0,0,2,3,0,0
1,1.1,1887,48,2,2,1214,3,30,2,5,0,0,5,0,5,5,2,,,
1,1.1,1887,49,2,2,8118,5,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,1887,50,2,2,1214,4,30,2,0,0,0,0,0,0,0,4,,,
1,1.1,1887,51,2,2,2578,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,1892,180,2,3,4408,2,30,2,5,0,5,5,0,0,0,2,3,997,4
1,1.1,1893,39,2,2,8579,3,30,,,,,,,,,,3,0,0
1,1.2,1905,34,1,2,520,4,30,2,1,1,0,5,0,5,5,2,3,3.5,4
1,1.1,1911,36,2,2,812,3,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,1911,37,1,2,812,4,30,2,1,5,5,5,0,0,5,1,,,
1,1.1,1914,34,2,2,3010,3,60,2,0,0,0,0,0,0,0,5,,,
1,1.1,1914,35,2,2,2022,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,1917,36,1,2,5494,3,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,1917,37,2,2,5494,4,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,1917,38,1,2,1599,5,60,2,0,0,0,0,0,0,0,0,,,
1,1.2,1918,34,1,2,372,3,30,2,1,3,0,1,1,0,5,1,3,2.86,4
1,1.1,1918,35,1,2,1384,3,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,1918,36,1,2,1384,4,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,1919,49,1,2,7645,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,1920,38,1,2,1226,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,1928,31,2,2,3080,4,33,2,1,3,5,1,1,0,0,3,,,
1,1.2,1935,30,1,2,6417,3,30,2,5,0,5,5,0,0,5,1,3,0,0
1,1.2,1935,31,1,2,6417,4,30,2,5,0,0,5,0,0,0,2,3,0,0
1,1.1,1935,32,2,2,6417,5,30,2,1,3,5,5,0,0,0,2,,,
1,1.2,1936,32,1,2,6528,3,30,2,8,0,0,5,0,0,0,1,3,2.9,4
1,1.2,1936,33,1,2,6528,4,30,2,8,0,0,5,0,0,0,1,3,3,4
1,1.1,1939,35,1,2,6738,3,30,2,1,2,0,5,0,5,5,4,,,
1,1.1,1939,36,2,2,6738,4,30,2,5,0,0,5,0,5,5,4,,,
1,1.1,1939,37,1,2,4218,3,30,2,0,0,0,0,0,0,0,5,,,
1,1.2,1954,34,1,2,7488,3,30,2,5,0,5,5,0,0,0,3,3,998,98
1,1.2,1954,35,1,2,7488,4,30,2,5,0,0,5,0,0,0,3,3,0,0
1,1.1,1954,36,1,2,4228,2,30,2,5,0,0,5,0,0,0,2,,,
1,1.1,1954,37,2,2,4228,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,1955,33,1,2,9035,3,30,2,1,4,0,1,1,5,5,1,,,
1,1.2,1956,31,1,2,8492,3,35,2,5,0,0,5,0,0,0,1,3,3.86,4
1,1.1,1956,32,2,2,7068,3,30,2,1,5,0,1,1,0,0,2,,,
1,1.1,1956,33,1,2,7068,4,30,2,5,0,5,5,0,0,0,2,,,
1,1.1,1960,36,2,2,7443,3,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,1961,32,2,2,8415,3,30,2,1,5,0,1,1,0,0,2,,,
1,1.1,1961,33,1,2,8415,4,30,2,1,2,0,5,0,0,0,1,,,
1,1.1,1961,34,1,2,8415,5,30,2,1,5,0,5,0,0,0,2,,,
1,1.1,1962,32,1,2,8974,3,30,2,0,0,0,0,0,0,0,5,,,
1,1.2,1964,37,1,2,1428,3,30,2,1,2,0,1,1,5,1,1,3,998,6
1,1.1,1964,38,1,2,1428,4,30,2,1,5,0,1,1,5,0,1,,,
1,1.1,1964,40,2,2,1428,5,30,2,1,3,0,5,0,5,0,4,,,
1,1.2,1970,33,1,2,7596,3,33,2,5,0,0,5,0,0,0,1,3,2,4
1,1.2,1970,34,2,2,6527,4,30,2,5,0,0,1,5,0,0,1,3,0,0
1,1.1,1970,35,1,2,5921,3,30,2,1,5,0,5,0,0,0,5,,,
1,1.1,1970,36,1,2,5921,4,30,2,1,3,0,1,5,0,0,3,,,
1,1.1,1970,37,1,2,5921,5,30,2,0,0,0,0,0,0,0,5,,,
1,1.2,1972,31,2,2,8733,2,30,2,5,0,0,5,0,0,1,1,3,3.27,4
1,1.1,1975,34,2,2,5556,3,30,2,0,0,0,0,0,0,0,3,,,
1,1.2,1978,32,1,2,6086,4,30,2,1,3,0,5,0,0,0,1,3,3.75,4
1,1.1,1981,174,1,3,8989,2,30,2,1,2,0,5,0,0,0,2,,,
1,1.2,1988,32,2,2,4298,3,30,2,1,4,0,5,0,0,0,2,3,0,0
1,1.2,1988,33,1,2,4298,4,30,2,1,1,0,5,0,0,0,5,3,0,0
1,1.1,1988,34,2,2,4352,3,30,2,5,0,0,5,0,0,0,5,,,
1,1.1,1988,35,1,2,4352,4,30,2,5,0,0,5,0,5,0,5,,,
1,1.2,1994,36,2,2,8838,3,30,2,5,0,0,5,0,0,0,1,3,1.9,3
1,1.2,1994,37,2,2,8838,4,30,2,5,0,0,5,0,0,0,1,3,2,98
1,1.1,1994,39,2,2,6883,5,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,1994,182,2,3,6883,3,30,2,5,0,0,5,0,0,1,2,3,0,0
1,1.2,1994,183,1,3,6883,4,30,2,5,0,0,5,0,0,0,2,3,0,0
1,1.1,2000,31,1,2,3843,4,30,2,5,0,0,5,0,0,5,5,,,
1,1.1,2003,32,1,2,678,3,30,2,0,0,0,0,0,0,0,3,,,
1,1.2,2004,38,2,2,1160,3,30,2,5,0,5,1,1,0,0,1,3,0,0
1,1.1,2004,39,1,2,1160,4,30,2,5,0,0,5,0,0,5,1,,,
1,1.1,2004,41,2,2,8729,3,30,2,1,3,0,5,0,5,0,4,,,
1,1.1,2004,42,1,2,4931,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,2004,43,2,2,8729,4,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,2004,44,2,2,4931,4,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,2011,179,1,3,7635,2,30,2,0,0,0,0,0,0,0,4,,,
1,1.1,2012,37,2,2,4660,3,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,2016,35,2,2,8353,3,33,2,0,0,0,0,0,0,0,3,,,
1,1.1,2016,36,2,2,4882,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,2017,33,2,2,2040,2,30,2,1,6,0,5,0,0,0,1,3,3,4
1,1.1,2017,34,2,2,2040,3,30,2,1,6,0,5,0,0,0,1,,,
1,1.2,2017,35,2,2,1860,2,30,2,1,2,0,5,0,5,0,1,3,0,0
1,1.2,2017,38,1,2,2862,3,30,2,1,6,0,1,1,5,5,2,3,0,0
1,1.1,2017,40,1,2,2040,4,30,2,1,6,0,5,0,0,0,1,,,
1,1.1,2017,41,1,2,2040,5,30,2,1,6,0,5,0,0,0,1,,,
1,1.1,2017,42,2,2,2862,4,30,2,0,0,0,0,0,0,0,4,,,
1,1.1,2019,33,1,2,1503,2,30,2,1,5,5,1,1,0,0,1,,,
1,1.1,2019,34,2,2,7601,3,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,2026,30,2,2,6759,3,30,2,1,2,0,5,0,5,5,1,,,
1,1.2,2028,33,1,2,3018,3,30,2,5,0,0,5,0,0,0,2,3,3.4,98
1,1.2,2028,34,2,2,3018,4,30,2,5,0,0,5,0,0,0,4,3,0,0
1,1.2,2030,42,1,2,3092,2,30,2,1,5,0,5,0,0,0,1,3,997,4
1,1.2,2030,44,1,2,4601,3,30,2,1,6,0,1,1,5,0,2,3,0,0
1,1.1,2030,45,1,2,4601,4,30,2,1,6,0,1,1,5,0,3,,,
1,1.1,2030,46,2,2,8056,3,30,2,1,5,0,1,5,0,5,2,,,
1,1.1,2030,47,1,2,4601,5,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,2030,48,2,2,8056,4,30,2,0,0,0,0,0,0,0,5,,,
1,1.2,2032,42,2,2,1399,2,30,2,5,0,0,5,0,0,0,1,3,2.8,4
1,1.2,2032,43,1,2,1372,3,65,2,5,0,0,5,0,0,0,5,3,0,0
1,1.2,2032,44,2,2,2020,3,33,2,1,6,0,5,0,0,0,1,3,0,0
1,1.1,2032,46,2,2,2020,4,33,2,1,2,0,5,0,0,0,2,,,
1,1.1,2032,47,1,2,2588,2,30,2,5,0,0,5,0,5,5,2,,,
1,1.1,2032,49,1,2,1399,3,30,2,5,0,0,5,0,0,0,2,,,
1,1.1,2032,51,1,2,2624,3,30,2,1,2,0,5,0,0,0,1,,,
1,1.1,2032,54,1,2,2624,4,30,2,0,0,0,0,0,0,0,1,,,
1,1.2,2034,35,2,2,7946,4,30,2,5,0,0,5,0,0,5,5,3,997,98
1,1.1,2034,36,1,2,3934,3,33,2,5,0,0,5,0,0,0,3,,,
1,1.1,2034,37,1,2,3934,4,30,2,0,0,0,0,0,0,0,0,,,
1,1.2,2046,32,1,2,6991,3,30,2,1,1,0,5,0,0,0,1,3,0,0
1,1.1,2046,33,2,2,6991,4,30,2,1,6,0,5,0,5,0,2,,,
1,1.1,2046,34,2,2,6991,5,30,2,1,4,0,1,1,5,0,2,,,
1,1.1,2046,35,1,2,6991,6,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,2051,38,1,2,7796,3,30,2,1,5,0,5,0,0,0,1,,,
1,1.1,2051,39,1,2,7796,4,30,2,1,2,0,5,0,0,0,1,,,
1,1.2,2055,35,1,2,8105,3,30,2,5,0,0,5,0,5,0,1,3,998,98
1,1.1,2055,36,1,2,8105,4,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,2055,37,2,2,8796,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.2,2056,36,2,2,201,2,30,2,5,0,0,5,0,0,0,1,3,0,0
1,1.1,2056,37,2,2,201,3,30,2,1,3,5,1,5,0,0,3,,,
1,1.2,2056,38,2,2,1091,2,30,2,5,0,5,1,5,0,0,1,3,0,0
1,1.1,2056,39,1,2,1091,3,30,2,5,0,5,5,0,5,0,1,,,
1,1.1,2056,40,2,2,334,2,30,2,5,0,5,1,5,0,0,1,,,
1,1.1,2056,41,1,2,334,3,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,2056,42,2,2,1091,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,2056,43,1,2,1091,5,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,2059,34,2,2,3031,3,30,2,1,5,5,1,1,0,0,1,,,
